Code CIS;Code CIP13;Nature de dispositif
65193337;3400937482363;
65193458;3400927476600;
65194581;3400937327848;
65195719;3400949004225;
65195879;3400927896873;
65195879;3400927897306;
65195943;3400935067050;
65195943;3400935067111;
65196244;3400941557682;
65196244;3400941557743;
65196479;3400930059968;
65196707;3400949000814;
65196707;3400949015566;
65196753;3400933071998;
65198099;3400936407343;
65198099;3400949500116;
65198099;3400949500208;
65198334;3400930117583;
65198590;3400933696511;
65198779;3400927471346;
65198779;3400927471865;
65198829;3400930156575;
65199404;3400930088326;
65200162;3400930148921;
65200162;3400930148969;
65200340;3400930017258;
65201385;3400957723514;
65201684;3400930698259;
65202423;3400957030605;
65203831;3400949462865;
65203952;3400935332639;
65203952;3400935332868;
65203952;3400935973696;
65204851;3400930060698;
65204851;3400930060704;
65205177;3400937499163;
65205177;3400937499224;
65205871;3400930402245;
65207541;3400955073802;
65208682;3400921809633;
65209987;3400933753153;
65209987;3400937196024;
65210377;3400958563904;
65210929;3400930227596;
65212047;3400930207819;
65213010;3400936816442;
65213035;3400930217726;
65213665;3400930080757;
65213665;3400930080788;
65214799;3400935309808;
65214977;3400937748483;
65214977;3400937748834;
65215068;3400933814458;
65216234;3400939545103;
65216387;3400922032108;
65216768;3400930199947;avec cuillère-mesure
65217119;3400933890568;
65217119;3400933890629;
65218235;3400930190029;
65218477;3400930156582;
65220275;3400935584410;
65220275;3400935974419;
65220275;3400956375066;
65220720;3400939591575;avec aiguille(s)
65220909;3400949002054;
65220909;3400949002061;
65221637;3400930050132;
65221637;3400930050187;
65221726;3400930030622;
65222746;3400955598640;
65223346;3400933981730;
65224035;3400937737258;
65224035;3400937737319;
65224722;3400941553899;
65225870;3400949175345;
65226456;3400926722586;
65226456;3400926722647;
65226456;3400926722708;
65226456;3400926722876;
65226456;3400958361630;
65227063;3400930053225;
65227063;3400930053263;
65227405;3400930849255;
65228012;3400930238646;
65228400;3400934142680;
65228610;3400930115602;
65229114;3400927794247;
65229114;3400930209424;
65230796;3400937506120;
65231460;3400926752743;
65231460;3400926752804;
65231841;3400930188828;
65231841;3400936505896;
65231841;3400938046960;
65232039;3400934774584;
65232651;3400930185773;
65233550;3400930040492;
65233689;3400933714871;
65233689;3400933714932;
65233835;3400935794376;
65235238;3400930160640;
65235359;3400936124714;
65235359;3400939569574;
65235590;3400930196014;
65236258;3400926995249;avec gobelet(s) doseur(s)
65237214;3400949004843;
65237214;3400949004867;
65238711;3400930652473;
65239674;3400930070208;
65239699;3400939628400;
65241522;3400930088272;
65242617;3400935394323;
65242617;3400956058310;
65242784;3400935624482;
65243256;3400949322039;
65243256;3400949322787;
65243459;3400921725384;
65243466;3400937573245;
65243466;3400937683975;
65243466;3400937954020;
65244963;3400930132074;
65245613;3400921750577;
65245613;3400921750638;
65247087;3400935334879;
65247087;3400935335012;
65247265;3400934855061;
65247735;3400936346277;
65247870;3400955022794;avec dispositif(s) de transfert
65247870;3400955022794;avec filtre(s)
65247870;3400955022794;avec nécessaire de prélèvement
65247870;3400955022794;avec pansement(s)
65247870;3400955022794;avec seringue(s)
65247870;3400955022794;avec tampon(s) alcoolisé(s)
65248246;3400927626715;
65249056;3400927661662;
65249362;3400932194087;
65249362;3400936462922;
65249953;3400935330918;
65250375;3400935783899;
65250560;3400936126145;
65250560;3400936126206;
65253528;3400938829112;
65253528;3400938829341;
65254676;3400921945058;
65254758;3400937283571;
65254758;3400937283922;
65254854;3400949253678;
65254854;3400949253739;
65254879;3400937439602;
65254879;3400937439831;
65254879;3400937440141;
65256093;3400939642826;
65256093;3400939643076;
65256289;3400932670925;
65256474;3400922439655;
65256499;3400933529758;
65259207;3400921911978;
65259207;3400921912289;
65261005;3400955081395;
65261005;3400955081418;
65261329;3400930195154;
65261375;3400934898815;
65261489;3400936757509;
65261628;3400930097502;
65261628;3400930097526;
65262018;3400941950414;
65262477;3400933221294;
65262477;3400937139991;
65262477;3400956081660;
65262744;3400949819348;
65262744;3400949819638;
65263440;3400930194508;
65263440;3400930194515;
65264446;3400930194928;
65264446;3400930194935;
65264446;3400930194942;
65264446;3400939955032;
65264446;3400939955490;
65264446;3400939955780;
65264446;3400939956213;
65265313;3400936666276;
65265384;3400930173572;
65265384;3400930173589;
65265651;3400930136430;
65265651;3400930136461;
65265758;3400932787999;
65265765;3400933515102;
65267855;3400930088395;
65268042;3400922269900;
65269781;3400930208458;
65270506;3400957567774;
65271985;3400930079034;
65272215;3400936666795;
65272941;3400949002689;
65274084;3400937655071;
65274629;3400930088364;
65274629;3400939383620;
65275154;3400930217306;
65275325;3400949413201;
65275357;3400955063872;
65276110;3400930039922;
65278054;3400936054363;
65278054;3400936075474;
65281285;3400934666674;
65282234;3400930023778;
65282234;3400930023785;
65282234;3400930238479;
65282234;3400930238486;
65282348;3400932765768;
65282490;3400949628711;
65283158;3400955061090;
65283311;3400937484893;
65283820;3400938210392;
65284210;3400930303788;
65284281;3400933863425;
65285180;3400926691158;
65287548;3400930132975;
65288721;3400956019687;
65290583;3400930181706;
65290658;3400927587641;
65291272;3400927909924;
65291824;3400927325816;
65294076;3400930117248;
65294293;3400934681462;
65294293;3400934681523;
65294293;3400934681691;
65294763;3400927913655;avec cuillère-mesure
65296084;3400936565920;
65296084;3400956410347;
65301147;3400930018668;
65301389;3400930182192;
65301827;3400957817527;
65303582;3400955074588;
65303582;3400955074601;
65303899;3400930073957;
65303899;3400930073964;
65303899;3400930073988;
65304620;3400930239445;
65304816;3400930214770;
65305327;3400930122334;
65305327;3400930173046;
65306016;3400922258324;
65306692;3400930195819;
65306692;3400930765128;
65306863;3400935504975;
65306863;3400935505057;
65306863;3400937242530;
65306863;3400937242769;
65309165;3400938703740;
65309165;3400938703979;
65310178;3400932825943;
65310242;3400937348959;
65311860;3400949292011;
65312019;3400930229637;
65312567;3400930309063;
65313021;3400938649659;
65314109;3400949000807;
65314109;3400949010134;
65314130;3400930168950;
65314422;3400930162521;
65314657;3400958659928;
65315136;3400930207642;avec seringue(s) pour administration orale
65315798;3400930023341;
65315798;3400930121481;
65316156;3400933051310;
65316206;3400932557462;
65317023;3400955853824;
65317895;3400934563157;
65317895;3400957666989;
65319049;3400955051817;
65319049;3400955051831;
65319049;3400955051848;
65319857;3400955936602;
65319985;3400958004780;
65320140;3400930984710;avec cuillère-mesure
65320254;3400939440842;
65320254;3400939468129;
65320578;3400936854703;
65322262;3400933319090;
65323026;3400932477708;
65323898;3400939069425;
65324007;3400937861076;
65324797;3400934612855;
65324797;3400956116591;
65325739;3400930116500;avec tampon(s) alcoolisé(s)
65325739;3400930178805;avec tampon(s) alcoolisé(s)
65326798;3400938501537;
65328888;3400937653701;
65329132;3400955084983;
65329253;3400934300660;
65329591;3400935780188;
65329965;3400949001750;
65330992;3400926689896;
65332662;3400930087480;
65332662;3400930087497;
65332662;3400930087503;
65332737;3400930222867;
65333230;3400930076507;
65333974;3400935599209;
65333974;3400935599377;
65334930;3400930110775;
65335345;3400938178654;
65335345;3400938178715;
65335733;3400939682228;
65335733;3400939682396;
65335982;3400933766689;
65336041;3400930002926;
65336568;3400957701512;
65337271;3400934546297;
65338028;3400932623389;
65338359;3400957871635;
65339379;3400937533263;
65339379;3400937533324;
65340100;3400930081815;avec gobelet(s) doseur(s)
65340488;3400933108472;
65340755;3400939038087;
65343420;3400934175220;
65343573;3400938197693;
65344586;3400941851728;avec adaptateur(s) pour flacon
65344586;3400941851728;avec aiguille(s)
65344586;3400941851728;avec seringue(s)
65344586;3400941851728;avec tampon(s) alcoolisé(s)
65346644;3400949002597;
65346733;3400955057437;avec dispositif(s) de reconstitution
65346765;3400937110266;
65347326;3400922198149;avec gobelet(s) doseur(s)
65347326;3400922198149;avec seringue(s) pour administration orale
65347714;3400921831573;
65347714;3400921831634;
65347714;3400921831863;
65347714;3400927905032;
65347828;3400932740116;
65347828;3400937238748;
65347835;3400930004715;avec adaptateur(s) pour flacon
65347835;3400930004715;avec seringue(s) pour administration orale
65347924;3400934053290;
65348481;3400956060030;
65348773;3400930016930;
65350781;3400955009429;
65352330;3400938059397;
65353140;3400938229783;
65354096;3400927500473;
65355223;3400922460765;
65355223;3400922460994;
65355771;3400955040361;
65355789;3400934133237;
65356777;3400930180525;avec adaptateur
65356777;3400930180525;avec aiguille(s) sécurisée(s)
65357943;3400937307567;
65358002;3400930179284;
65358970;3400930087732;
65359652;3400930156674;
65361009;3400934757846;
65361468;3400930141854;
65361703;3400936564459;
65364681;3400936929845;
65364681;3400937575546;
65365616;3400927570032;
65366472;3400937142724;
65366472;3400937142953;
65366508;3400931296683;
65367122;3400956260522;
65367581;3400935706669;
65368683;3400926610364;
65369123;3400939732756;
65369582;3400957818876;
65370047;3400936025219;
65370047;3400937392204;
65370563;3400935499103;
65371195;3400931850984;
65371195;3400931914723;
65371633;3400932425600;
65372144;3400941825644;
65372571;3400930154175;
65373164;3400936819344;
65373285;3400936518384;
65373901;3400935176141;
65374654;3400930471890;
65374679;3400933494186;
65375101;3400937736657;
65375101;3400937736718;
65376662;3400949657117;
65376662;3400949657407;
65376705;3400935320742;
65376801;3400937693561;
65376908;3400930094891;
65378211;3400927570902;
65378446;3400933373610;
65378663;3400933865894;
65379402;3400930066010;
65379402;3400930121443;
65381200;3400930192467;
65381200;3400930192481;
65381862;3400930175002;
65382081;3400927875991;
65382505;3400930012048;
65383557;3400930169162;
65383557;3400930169186;
65386717;3400931865254;
65386717;3400956081950;
65386749;3400937627795;
65387616;3400930066935;
65387769;3400938227024;
65387858;3400949413379;
65388426;3400949704453;
65390338;3400937970747;
65391080;3400930425138;
65391283;3400933411213;
65393373;3400935140012;
65393793;3400933385507;
65393957;3400932903818;
65393957;3400933761318;
65394112;3400949717699;
65394112;3400949717750;
65394112;3400949717811;
65394660;3400957880859;
65394660;3400957880910;
65394660;3400957881160;
65394660;3400958677496;
65394660;3400958677557;
65394952;3400936162044;
65394952;3400936164116;
65394952;3400936197343;
65395602;3400955068747;
65395919;3400936431935;
65396526;3400957359010;
65396526;3400957359300;
65398438;3400936196452;
65399052;3400949025442;
65399255;3400930041901;
65400896;3400934201684;
65401076;3400932608423;
65401119;3400938583960;
65401119;3400938584332;
65401375;3400931716013;
65403127;3400930171066;
65403440;3400932172146;
65406290;3400955085201;
65407232;3400956099931;
65407232;3400956100163;
65407232;3400956100453;
65407652;3400922316437;
65407652;3400922316666;
65407702;3400935464552;
65407702;3400936774247;
65407780;3400935436009;
65407798;3400930142288;
65408195;3400957322809;
65408195;3400957842659;
65408779;3400955023111;
65409532;3400934238765;
65410050;3400926782498;
65410260;3400930013755;
65410260;3400930013786;
65410278;3400957890445;
65410328;3400927957949;
65410328;3400939321646;
65411280;3400926722357;
65411280;3400926722418;
65411280;3400955833604;
65411280;3400957982737;
65412934;3400930241301;
65413922;3400930007211;avec nécessaire(s)
65415275;3400930016343;avec tampon(s) alcoolisé(s)
65416644;3400927482342;
65418129;3400938525311;
65418143;3400938287684;
65418143;3400938287806;
65418143;3400938287974;
65419708;3400930152621;
65419882;3400930020647;
65419882;3400930072905;
65420468;3400936069442;
65420468;3400936069503;
65420621;3400930191545;avec compteur de doses
65420621;3400930191545;avec valve(s) doseuse(s)
65421189;3400934387609;
65421374;3400935479341;
65421470;3400926785512;
65421851;3400957562632;
65422953;3400935447005;
65423329;3400927417757;
65423329;3400927417818;
65423329;3400927417986;
65424299;3400939109329;
65424737;3400957115623;
65424751;3400926818432;
65424833;3400955013747;
65427676;3400930123447;
65427676;3400930123454;
65428529;3400955015314;
65429054;3400935744289;
65429353;3400939526461;
65429403;3400935488794;
65430708;3400937204279;
65430708;3400937204569;
65431016;3400949001835;
65431062;3400930191255;
65431361;3400930082539;
65432189;3400930180518;avec adaptateur
65432189;3400930180518;avec aiguille(s) sécurisée(s)
65432869;3400921899290;
65432869;3400921899351;
65432869;3400921899412;
65432869;3400921899580;
65433693;3400937765572;
65433693;3400937765633;
65433693;3400937826877;
65435445;3400939841908;
65436166;3400955722212;
65436472;3400933560393;
65436593;3400930191149;
65436593;3400930191156;
65436636;3400930003626;
65436675;3400936453647;
65437229;3400930218655;
65440620;3400935568960;
65440969;3400930155042;
65440969;3400930155059;
65441220;3400938491500;
65441220;3400938491739;
65441590;3400930093245;
65441590;3400930221198;
65441971;3400955509691;
65441971;3400956207305;
65443214;3400927924880;
65444451;3400935446114;
65444451;3400935446343;
65444540;3400934731181;
65445795;3400927687976;
65448204;3400941879173;
65449480;3400955040149;
65450408;3400939410807;
65450664;3400930211120;
65450664;3400930211137;
65451225;3400933560454;avec gobelet(s) doseur(s)
65451225;3400933560515;avec gobelet(s) doseur(s)
65451809;3400949991822;
65453190;3400930213254;
65453190;3400930213261;
65453411;3400957953171;
65453475;3400930037737;
65454335;3400930041406;
65456578;3400930243411;
65456667;3400928010179;
65458013;3400930313893;
65458611;3400931375388;
65458611;3400931375449;
65459503;3400939890173;
65460224;3400930080238;
65461618;3400936639942;
65461618;3400936641662;
65462218;3400930067833;
65462232;3400949018239;
65462467;3400931590897;
65462588;3400938756449;
65463708;3400936743311;
65464525;3400926764630;
65464991;3400930169674;
65465495;3400957786038;
65465716;3400930148440;
65466309;3400957223533;
65466316;3400937056007;
65467749;3400930225509;
65470567;3400932729111;
65471103;3400939740911;
65471103;3400939741451;
65471110;3400930127865;
65471110;3400930127919;
65471256;3400949288809;
65471256;3400949288977;
65471256;3400949289110;
65471263;3400955046691;
65471263;3400957937263;
65471263;3400957937324;
65471263;3400957937492;
65471270;3400936020016;
65471822;3400930100585;
65473595;3400927740428;
65473595;3400927740596;
65474188;3400931314936;
65475176;3400939054926;
65475361;3400949001194;
65475443;3400938618204;
65475443;3400938618433;
65476513;3400932398942;
65476666;3400934436376;
65476933;3400930484500;
65476933;3400955013167;
65477024;3400949004928;
65478037;3400938294088;
65478140;3400930203705;
65479580;3400921797534;
65479580;3400921797763;
65482434;3400955729884;
65482612;3400930041130;
65482612;3400930044674;
65483098;3400930145821;
65483582;3400936463233;
65484054;3400955042341;
65484054;3400955042358;
65484054;3400955042365;
65484054;3400955042372;
65484054;3400955072522;
65485074;3400935770714;
65485245;3400927368868;
65485245;3400927368929;
65485245;3400927516962;
65485245;3400930179291;
65485245;3400930179307;
65485245;3400930179314;
65485665;3400930179772;
65486532;3400930140819;
65487381;3400956235797;
65487723;3400936366619;
65487851;3400936692299;
65488266;3400955083375;
65488729;3400956149711;
65489051;3400930192726;
65490025;3400936907553;
65490121;3400936981942;
65490819;3400935013002;
65490897;3400939535456;
65491006;3400930243695;
65491383;3400956491599;
65492097;3400956205813;
65492097;3400956205981;
65492097;3400956206063;
65492097;3400956211494;
65492097;3400957112370;
65492389;3400930140970;
65493441;3400927879265;
65496590;3400938824728;
65501436;3400935210241;
65501475;3400922152134;
65501475;3400949800308;
65502004;3400926987435;
65502004;3400930105702;
65502207;3400957517977;
65502207;3400957518059;
65502207;3400957518110;
65502207;3400957518288;
65502207;3400957984519;
65502762;3400927389801;
65503120;3400939282114;
65503782;3400935994110;
65503782;3400957095420;
65504674;3400932009756;
65505630;3400930166840;
65505954;3400941872020;
65506020;3400949290468;
65506814;3400930199305;avec embout(s)
65508466;3400938207323;
65509148;3400937633598;
65510378;3400932725847;
65510809;3400930097564;
65510809;3400930097601;
65511373;3400927648656;
65511544;3400930084823;
65511544;3400930153703;
65512240;3400930083260;
65512429;3400930143094;
65512525;3400938102543;
65512799;3400936746091;
65512856;3400939023410;
65513666;3400927711503;
65513666;3400927711961;
65514145;3400955070832;
65514241;3400930079188;
65515005;3400930218044;
65515119;3400935829597;
65515432;3400937321464;
65515432;3400937407083;
65515642;3400930570357;
65519142;3400930053669;
65519167;3400930195697;
65519765;3400930020760;
65521079;3400939592527;avec aiguille(s)
65521531;3400930113806;
65521531;3400930113820;
65521773;3400934662713;
65521830;3400937380317;
65521830;3400938523478;
65523468;3400930151167;
65523468;3400941626913;
65523475;3400941987724;
65525152;3400930043745;
65525152;3400933423858;
65525280;3400921655674;
65525298;3400957377229;
65527071;3400957875718;
65527662;3400938018295;
65527662;3400938018585;
65528337;3400933314248;
65528593;3400937497091;
65529193;3400937871761;
65529325;3400932317929;
65529777;3400933645991;
65531319;3400930120842;avec tampon(s) alcoolisé(s)
65532702;3400938112658;
65533512;3400931648604;
65533569;3400949003471;
65533900;3400938370522;
65533900;3400938370751;
65533971;3400933984052;
65534009;3400957246594;
65534009;3400957246716;
65534009;3400957246884;
65534009;3400957246945;
65534009;3400957247027;
65534176;3400926643881;
65534176;3400930065068;
65534856;3400930151655;
65535851;3400935517692;
65535851;3400935517753;
65537934;3400934641022;
65538840;3400938285444;
65538840;3400938285673;
65538986;3400938489897;
65538986;3400938500295;
65539020;3400930061763;
65539091;3400938348170;
65539814;3400933415754;
65539860;3400930231487;
65540866;3400936586970;
65541516;3400930222775;avec inhalateur(s)
65541548;3400936087941;
65541548;3400936088023;
65542326;3400930015193;
65542746;3400937270274;
65542746;3400937683395;
65543531;3400938276749;
65543887;3400955057024;avec dispositif(s) de transfert
65545105;3400930171578;
65545347;3400936813601;
65545347;3400956654543;
65545646;3400930060346;
65545895;3400930205365;
65546488;3400933747879;avec embout(s) buccal(aux)
65546901;3400937062787;
65546901;3400937118712;
65547063;3400955070184;
65547106;3400933972684;avec aiguille(s)
65547106;3400933972806;avec aiguille(s)
65547280;3400949636815;
65547280;3400949637294;
65548788;3400933416584;
65548973;3400927715693;
65548973;3400927715815;
65550846;3400938745504;
65550846;3400938746105;
65554613;3400936518094;
65554816;3400941766640;avec aiguille(s)
65554855;3400936263260;
65556144;3400930075074;avec aiguille(s)
65556144;3400930075074;avec piston(s)
65556144;3400930075074;avec seringue(s)
65556144;3400930075074;avec tampon(s) alcoolisé(s)
65556190;3400935372789;
65556347;3400937916059;
65556347;3400937916110;
65558259;3400937177092;
65558483;3400933588250;
65558647;3400932606641;
65558693;3400933215903;
65559635;3400949005680;
65559973;3400930154243;
65559973;3400930154250;
65562898;3400922276762;
65562898;3400922276823;
65563402;3400930129876;
65564493;3400932491834;
65565218;3400955724681;
65565474;3400930028254;
65565944;3400936848269;
65566430;3400935745521;
65567767;3400935858344;
65569259;3400957536329;
65569259;3400957536497;
65569273;3400939305509;
65569273;3400939305677;
65569348;3400930124147;
65569348;3400930124208;
65569394;3400949215997;
65569444;3400933263577;
65569444;3400937178563;
65569519;3400930288849;
65570603;3400938526080;
65570603;3400938526141;
65570603;3400938526202;
65570749;3400934227301;
65571438;3400926914226;
65571438;3400926914684;
65571438;3400926915285;
65571438;3400926915636;
65571438;3400930046760;
65571737;3400921661477;
65571737;3400921661538;
65572846;3400930019993;avec gobelet(s) doseur(s)
65572846;3400930159446;
65572846;3400931639039;
65572846;3400934585388;avec gobelet(s) doseur(s)
65573720;3400936225701;
65573834;3400936301962;
65573834;3400936302273;
65574434;3400927603303;
65576620;3400930238035;
65576684;3400938089554;
65576684;3400938089615;
65576937;3400921723953;
65576937;3400921724325;
65578226;3400930146156;
65578557;3400930176085;
65579520;3400937539876;
65579520;3400937539937;
65579730;3400930245514;
65580825;3400927565878;
65581507;3400930072011;avec spatule(s)
65582420;3400930171622;
65582819;3400937173070;
65583611;3400937007269;
65583611;3400937007610;
65583611;3400937300872;
65583668;3400926709570;
65584058;3400930163078;
65584250;3400930002452;
65584300;3400930145265;
65584300;3400930145296;
65585384;3400934857591;
65586116;3400926650407;
65586116;3400926650575;
65586162;3400937718448;
65586187;3400935601360;
65586187;3400949500062;
65586187;3400949512294;
65586187;3400955005339;
65586358;3400939269047;
65586358;3400939269337;
65587015;3400927333279;
65587015;3400927334399;
65587061;3400955003991;avec dispositif(s) de reconstitution
65587620;3400938346510;
65588277;3400926929473;
65588277;3400926929992;
65589393;3400930091173;avec gobelet(s) doseur(s)
65589692;3400930062166;
65589692;3400936429055;
65590890;3400930262009;
65591063;3400927689000;
65591412;3400955066651;
65591412;3400955075479;
65591476;3400931162179;
65591743;3400935236036;
65592763;3400936115668;
65592934;3400958087585;
65594376;3400939968568;
65594376;3400939968797;
65597002;3400930038710;
65597002;3400930092903;
65597002;3400935644244;
65597002;3400937808439;
65597237;3400930226377;avec protège-aiguille
65597237;3400930226377;avec tampon(s) alcoolisé(s)
65597237;3400930226384;avec protège-aiguille
65597237;3400930226384;avec tampon(s) alcoolisé(s)
65597237;3400930226391;avec protège-aiguille
65597237;3400930226391;avec tampon(s) alcoolisé(s)
65597237;3400930226414;avec protège-aiguille
65597237;3400930226414;avec tampon(s) alcoolisé(s)
65597714;3400930080986;
65598392;3400930092101;
65599882;3400955033158;
65600733;3400958087646;
65601415;3400937675871;
65602079;3400930165911;
65602079;3400932228768;
65602182;3400934680861;
65602182;3400934680922;
65602182;3400934681172;
65602428;3400927887659;
65602428;3400937933087;
65602549;3400930084977;
65603284;3400956513116;
65603398;3400939417899;
65603633;3400941772153;
65603633;3400941774393;
65604087;3400935308627;
65604468;3400937062329;
65604468;3400937063098;
65605189;3400930153352;
65605545;3400927450464;
65605545;3400927450983;
65606743;3400935281388;
65606743;3400955319375;
65607350;3400937481014;
65607350;3400937492768;
65607934;3400938359466;
65608559;3400927997570;
65608566;3400932956395;
65609052;3400941701764;
65609052;3400941701825;
65609052;3400941701993;
65609084;3400938201239;
65609611;3400930184844;
65609611;3400932679041;
65609611;3400955530633;
65609967;3400933870287;
65609967;3400933870348;
65609967;3400933870409;
65612340;3400930143988;
65612995;3400949818396;
65613168;3400933963460;avec aiguille(s)
65613289;3400949152162;
65613289;3400949152803;
65613353;3400935817181;avec seringue(s) pour administration orale
65615023;3400935405180;
65616470;3400936266971;
65616495;3400930036099;
65616965;3400938069105;
65617572;3400933398743;
65617572;3400933398804;
65618215;3400927496530;
65618628;3400934850509;
65618628;3400939627977;
65619363;3400955965008;
65619580;3400949487189;
65619580;3400949487240;
65619769;3400949004515;
65620419;3400930117286;
65620522;3400937052733;
65620522;3400937061957;
65621001;3400936192201;
65621357;3400949311262;
65621357;3400949311491;
65621649;3400936381636;
65621955;3400936962491;
65623130;3400932906420;
65624481;3400957178437;
65627869;3400939649689;
65627869;3400939650111;
65627926;3400930044445;
65627926;3400938160154;
65628540;3400921845761;
65629489;3400949921744;
65629845;3400922108599;
65630096;3400937686877;
65630096;3400937686938;
65630160;3400933298296;
65631198;3400930155943;
65631198;3400930155950;
65631860;3400936018754;
65631860;3400936109926;
65632154;3400930207734;avec inhalateur(s)
65632154;3400930207741;avec inhalateur(s)
65632624;3400936970885;
65632624;3400936970946;
65632670;3400949004119;
65633046;3400930199879;
65633434;3400930180754;
65633434;3400930200810;
65633530;3400949606887;
65633530;3400949606948;
65634493;3400936593435;
65634625;3400937808200;
65634625;3400937915168;
65635346;3400955049517;
65636245;3400932981359;
65636245;3400936429635;
65637614;3400930038727;
65637614;3400930067390;
65637614;3400935307446;
65637614;3400937813341;
65637767;3400926663414;
65637767;3400926663872;
65637767;3400930164907;
65637856;3400934874802;
65637856;3400935120779;
65637913;3400955076551;
65638748;3400938301625;
65638748;3400938302684;
65638805;3400930024669;
65639202;3400930139561;
65639202;3400930139585;
65639871;3400930167441;
65639939;3400930819968;
65641018;3400930098578;
65641018;3400930100073;
65642223;3400926882884;
65642287;3400926844165;
65642287;3400926891060;
65643325;3400957215378;
65643371;3400955067702;
65644605;3400955997283;
65644772;3400955000969;
65646086;3400938798081;
65646848;3400927970207;
65646848;3400927971785;
65646848;3400927972096;
65646848;3400930060995;
65647512;3400931136385;
65647786;3400939521787;
65647786;3400939559230;
65647836;3400949003143;
65647882;3400955057819;avec matériel(s) de perfusion
65648219;3400930156667;
65648500;3400938658293;
65649698;3400921694765;
65649698;3400936183674;
65649698;3400936183735;
65649698;3400936183964;
65650469;3400957095710;
65650743;3400921742183;
65650743;3400921742763;
65650743;3400930019849;
65651044;3400939857695;
65651521;3400936928374;
65652406;3400955061946;
65654186;3400930108468;
65654186;3400930108512;
65655224;3400934044717;
65655384;3400930057377;
65657061;3400933209810;
65657232;3400930220870;
65657232;3400938355505;
65657232;3400938356045;
65657321;3400934828096;
65657321;3400956114580;
65658163;3400949759804;
65658163;3400949760053;
65658213;3400931468103;
65658398;3400930232965;
65658398;3400930232972;
65658665;3400927690129;
65658665;3400927690648;
65659614;3400936586680;
65660794;3400938017694;
65660794;3400938017984;
65662076;3400936344266;
65662076;3400956531554;
65662126;3400930223253;
65662126;3400930223260;
65662126;3400930223277;
65662763;3400938417920;
65662763;3400938418170;
65662763;3400938418521;
65662980;3400934090431;
65663922;3400936863347;
65663922;3400937365987;
65664198;3400930108338;
65664198;3400930108345;
65664668;3400941751790;
65664668;3400941751851;
65664910;3400933333577;
65664910;3400933333928;
65664910;3400937393904;
65664967;3400930199275;
65664967;3400930199282;
65665802;3400930241660;
65666007;3400922028026;
65667034;3400934147364;
65667550;3400937234146;
65667550;3400937234375;
65668830;3400938670479;
65670272;3400930210185;
65670272;3400930222720;
65670297;3400937711814;
65670322;3400936582958;
65671495;3400937163484;
65671495;3400937164085;
65671495;3400937399647;
65671584;3400927910524;
65671584;3400927910982;
65672298;3400933283100;
65672615;3400957867553;
65672729;3400930054642;
65672729;3400930054673;
65672729;3400930189214;avec sécurité enfant
65673877;3400938071054;
65673980;3400934870088;
65674089;3400930180785;
65674089;3400930200650;
65674790;3400930175637;
65675045;3400928011701;
65675166;3400930096284;
65675287;3400934215933;
65676300;3400930147023;
65676955;3400956184088;
65676955;3400956184378;
65676955;3400956184729;
65676955;3400956535286;
65676987;3400930571187;
65677893;3400934631665;
65677893;3400934631726;
65678689;3400936101241;
65678792;3400930090220;
65679296;3400957277123;
65680455;3400934864407;
65680455;3400934864575;
65681436;3400939018218;
65681660;3400937844048;
65681660;3400937844109;
65681906;3400936657403;
65681906;3400939099460;
65681906;3400956616053;
65683309;3400936578937;
65683309;3400936579019;
65685993;3400930088302;
65686159;3400937227223;
65686159;3400937227452;
65687211;3400932846535;
65687211;3400932966271;
65687478;3400937091244;
65687841;3400955055235;
65687841;3400955866251;
65688427;3400930201824;avec embout(s) nasal(aux)
65688427;3400930201824;avec pompe(s) doseuse(s)
65689002;3400930066485;
65689002;3400930066492;
65690588;3400930015810;
65691302;3400930194843;
65691327;3400931502722;
65691658;3400930204771;
65692233;3400949761005;
65692233;3400949761173;
65692233;3400949761463;
65692742;3400930239919;
65693901;3400938525540;
65693901;3400938525601;
65693901;3400938525779;
65693965;3400934115776;
65694106;3400927550621;
65694191;3400936038974;
65694191;3400936053472;
65694469;3400938550382;
65696662;3400936033832;
65699007;3400949002368;
65699007;3400949002375;
65699110;3400930227336;
65699110;3400930227343;
65700160;3400936745490;
65700541;3400955016618;avec adaptateur(s) pour flacon
65700541;3400955016618;avec nécessaire de prélèvement
65700541;3400955016618;avec piston(s)
65700541;3400955027201;avec adaptateur(s) pour flacon
65700541;3400955027201;avec nécessaire de prélèvement
65700541;3400955027201;avec piston(s)
65700616;3400930146217;
65701038;3400930633205;
65701216;3400930088784;
65701216;3400932922277;
65701390;3400941920608;
65701390;3400941920837;
65706277;3400930214107;
65707219;3400935554314;
65707226;3400934372810;
65707226;3400934372988;
65707226;3400934373060;
65708335;3400934466823;
65708666;3400936446953;
65708755;3400930111529;
65708762;3400955060604;
65708883;3400930085172;
65708972;3400926628925;
65711858;3400939126647;
65711858;3400949500093;
65712593;3400934583667;
65714530;3400934333729;
65715632;3400934780967;
65715632;3400949501069;
65715632;3400949501700;
65715632;3400949504312;
65715931;3400938877885;
65716353;3400930144251;
65716467;3400934159312;
65716563;3400930030202;
65716809;3400930232620;
65717544;3400930006283;
65718888;3400949466368;
65722018;3400930224571;
65722018;3400930224601;
65722331;3400958546235;
65722331;3400958546525;
65722331;3400958546754;
65722573;3400949002931;
65722573;3400949002948;
65723604;3400921748857;
65723604;3400921749229;
65724318;3400930252598;
