Code_CIS;Code_CIP13;Dispositif
65485074;3400935770714;
65484054;3400955072522;
65484054;3400955042372;
65484054;3400955042365;
65484054;3400955042358;
65484054;3400955042341;
65483582;3400936463233;
65483098;3400930145821;
65482612;3400930044674;
65482612;3400930041130;
65482434;3400955729884;
65479580;3400921797763;
65479580;3400921797534;
65478140;3400930203705;
65478037;3400938294088;
65477024;3400949004928;
65476933;3400955013167;
65476933;3400930484500;
65476666;3400934436376;
65476513;3400932398942;
65475443;3400938618433;
65475443;3400938618204;
65475361;3400949001194;
65475176;3400939054926;
65474188;3400931314936;
65473595;3400927740596;
65473595;3400927740428;
65471822;3400930100585;
65471270;3400936020016;
65471263;3400957937492;
65471263;3400957937324;
65471263;3400957937263;
65471263;3400955046691;
65471256;3400949289110;
65471256;3400949288977;
65471256;3400949288809;
65471110;3400930127919;
65471110;3400930127865;
65471103;3400939741451;
65471103;3400939740911;
65470567;3400932729111;
65467749;3400930225509;
65466316;3400937056007;
65466309;3400957223533;
65465716;3400930148440;
65465495;3400957786038;
65464991;3400930169674;
65464525;3400926764630;
65463708;3400936743311;
65462588;3400938756449;
65462467;3400931590897;
65462232;3400949018239;
65462218;3400930067833;
65461618;3400936641662;
65461618;3400936639942;
65460224;3400930080238;
65459503;3400939890173;
65458611;3400931375449;
65458611;3400931375388;
65458013;3400930313893;
65456667;3400928010179;
65456578;3400930243411;
65454335;3400930041406;
65453475;3400930037737;
65453411;3400957953171;
65453190;3400930213261;
65453190;3400930213254;
65451809;3400949991822;
65451225;3400933560515;avec gobelet(s) doseur(s)
65450664;3400930211137;
65450664;3400930211120;
65450408;3400939410807;
65449480;3400955040149;
65448204;3400941879173;
65445795;3400927687976;
65444540;3400934731181;
65444451;3400935446343;
65444451;3400935446114;
65443214;3400927924880;
65441971;3400956207305;
65441971;3400955509691;
65441590;3400930221198;
65441590;3400930093245;
65441220;3400938491739;
65441220;3400938491500;
65440969;3400930155059;
65440969;3400930155042;
65440620;3400935568960;
65437229;3400930218655;
65436675;3400936453647;
65436636;3400930003626;
65436593;3400930191156;
65436593;3400930191149;
65436472;3400933560393;
65436166;3400955722212;
65435445;3400939841908;
65433693;3400937826877;
65433693;3400937765633;
65433693;3400937765572;
65432869;3400921899580;
65432869;3400921899412;
65432869;3400921899351;
65432869;3400921899290;
65432189;3400930180518;"avec adaptateur;avec aiguille(s) sécurisée(s)"
65431361;3400930082539;
65431062;3400930191255;
65431016;3400949001835;
65430708;3400937204569;
65430708;3400937204279;
65429403;3400935488794;
65429353;3400939526461;
65429054;3400935744289;
65428529;3400955015314;
65427676;3400930123454;
65427676;3400930123447;
65424833;3400955013747;
65424751;3400926818432;
65424737;3400957115623;
65424299;3400939109329;
65423329;3400927417986;
65423329;3400927417818;
65423329;3400927417757;
65422953;3400935447005;
65421851;3400957562632;
65421470;3400926785512;
65421374;3400935479341;
65421189;3400934387609;
65420621;3400930191545;"avec compteur de doses;avec valve(s) doseuse(s)"
65420468;3400936069503;
65420468;3400936069442;
65419882;3400930072905;
65419882;3400930020647;
65419708;3400930152621;
65418143;3400938287974;
65418143;3400938287806;
65418143;3400938287684;
65418129;3400938525311;
65416644;3400927482342;
65415275;3400930016343;avec tampon(s) alcoolisé(s)
65413922;3400930007211;avec nécessaire(s)
65412934;3400930241301;
65411280;3400957982737;
65411280;3400955833604;
65411280;3400926722418;
65411280;3400926722357;
65410328;3400939321646;
65410328;3400927957949;
65410278;3400957890445;
65410260;3400930013786;
65410260;3400930013755;
65410050;3400926782498;
65409532;3400934238765;
65408779;3400955023111;
65408195;3400957842659;
65408195;3400957322809;
65407798;3400930142288;
65407780;3400935436009;
65407702;3400936774247;
65407702;3400935464552;
65407652;3400922316666;
65407652;3400922316437;
65407392;3400930241172;
65407232;3400956100453;
65407232;3400956100163;
65407232;3400956099931;
65406290;3400955085201;
65403440;3400932172146;
65403127;3400930171066;
65401375;3400931716013;
65401119;3400938584332;
65401119;3400938583960;
65401076;3400932608423;
65400896;3400934201684;
65399255;3400930041901;
65399052;3400949025442;
65398438;3400936196452;
65396526;3400957359300;
65396526;3400957359010;
65395919;3400936431935;
65395602;3400955068747;
65394952;3400936197343;
65394952;3400936164116;
65394952;3400936162044;
65394660;3400958677557;
65394660;3400958677496;
65394660;3400957881160;
65394660;3400957880910;
65394660;3400957880859;
65394112;3400949717811;
65394112;3400949717750;
65394112;3400949717699;
65393957;3400933761318;
65393957;3400932903818;
65393793;3400933385507;
65393373;3400935140012;
65391283;3400933411213;
65391080;3400930425138;
65390338;3400937970747;
65388426;3400949704453;
65387858;3400949413379;
65387769;3400938227024;
65387616;3400930066935;
65386749;3400937627795;
65386717;3400956081950;
65386717;3400931865254;
65383557;3400930169186;
65383557;3400930169162;
65382505;3400930012048;
65382081;3400927875991;
65381862;3400930175002;
65381200;3400930192481;
65381200;3400930192467;
65379402;3400930121443;
65379402;3400930066010;
65378663;3400933865894;
65378446;3400933373610;
65378211;3400927570902;
65376908;3400930094891;
65376801;3400937693561;
65376705;3400935320742;
65376662;3400949657407;
65376662;3400949657117;
65375101;3400937736718;
65375101;3400937736657;
65374679;3400933494186;
65374654;3400930471890;
65373901;3400935176141;
65373285;3400936518384;
65373164;3400936819344;
65372571;3400930154175;
65372144;3400941825644;
65371633;3400932425600;
65371195;3400931914723;
65371195;3400931850984;
65370047;3400937392204;
65370047;3400936025219;
65369582;3400957818876;
65369123;3400939732756;
65368683;3400926610364;
65367581;3400935706669;
65367122;3400956260522;
65366508;3400931296683;
65366472;3400937142953;
65366472;3400937142724;
65365616;3400927570032;
65364681;3400937575546;
65364681;3400936929845;
65363113;3400930240915;avec aiguille(s)
65361703;3400936564459;
65361468;3400930141854;
65361009;3400934757846;
65359652;3400930156674;
65358970;3400930087732;
65358002;3400930179284;
65357943;3400937307567;
65356777;3400930180525;"avec adaptateur;avec aiguille(s) sécurisée(s)"
65355789;3400934133237;
65355771;3400955040361;
65355223;3400922460994;
65355223;3400922460765;
65354096;3400927500473;
65353140;3400938229783;
65352330;3400938059397;
65350781;3400955009429;
65348773;3400930016930;
65348481;3400956060030;
65347924;3400934053290;
65347835;3400930004715;"avec adaptateur(s) pour flacon;avec seringue(s) pour administration orale"
65347828;3400937238748;
65347828;3400932740116;
65347714;3400927905032;
65347714;3400921831863;
65347714;3400921831634;
65347714;3400921831573;
65347326;3400922198149;"avec gobelet(s) doseur(s);avec seringue(s) pour administration orale"
65346765;3400937110266;
65346733;3400955057437;avec dispositif(s) de reconstitution
65346644;3400949002597;
65344586;3400941851728;"avec adaptateur(s) pour flacon;avec aiguille(s);avec seringue(s);avec tampon(s) alcoolisé(s)"
65343573;3400938197693;
65343420;3400934175220;
65340755;3400939038087;
65340488;3400933108472;
65340100;3400930081815;avec gobelet(s) doseur(s)
65339379;3400937533324;
65338359;3400957871635;
65338028;3400932623389;
65337271;3400934546297;
65336568;3400957701512;
65336041;3400930002926;
65335982;3400933766689;
65335733;3400939682396;
65335733;3400939682228;
65335345;3400938178715;
65335345;3400938178654;
65334930;3400930110775;
65333974;3400935599377;
65333974;3400935599209;
65333230;3400930076507;
65332737;3400930222867;
65332662;3400930087503;
65332662;3400930087497;
65332662;3400930087480;
65330992;3400926689896;
65329965;3400949001750;
65329591;3400935780188;
65329253;3400934300660;
65329132;3400955084983;
65328888;3400937653701;
65326798;3400938501537;
65325739;3400930178805;avec tampon(s) alcoolisé(s)
65325739;3400930116500;avec tampon(s) alcoolisé(s)
65324797;3400956116591;
65324797;3400934612855;
65324007;3400937861076;
65323898;3400939069425;
65323026;3400932477708;
65322262;3400933319090;
65320578;3400936854703;
65320254;3400939468129;
65320254;3400939440842;
65320140;3400930984710;avec cuillère-mesure
65319985;3400958004780;
65319857;3400955936602;
65319049;3400955051848;
65319049;3400955051831;
65319049;3400955051817;
65317895;3400957666989;
65317895;3400934563157;
65317023;3400955853824;
65316206;3400932557462;
65316156;3400933051310;
65315798;3400930121481;
65315798;3400930023341;
65315136;3400930207642;avec seringue(s) pour administration orale
65314657;3400958659928;
65314422;3400930162521;
65314130;3400930168950;
65314109;3400949010134;
65314109;3400949000807;
65313021;3400938649659;
65312567;3400930309063;
65312019;3400930229637;
65311860;3400949292011;
65310242;3400937348959;
65310178;3400932825943;
65309165;3400938703979;
65309165;3400938703740;
65306863;3400937242769;
65306863;3400937242530;
65306863;3400935505057;
65306863;3400935504975;
65306692;3400930765128;
65306692;3400930195819;
65306016;3400922258324;
65305327;3400930173046;
65305327;3400930122334;
65304816;3400930214770;
65304620;3400930239445;
65303899;3400930073988;
65303899;3400930073964;
65303899;3400930073957;
65303582;3400955074601;
65303582;3400955074588;
65301827;3400957817527;
65301389;3400930182192;
65301147;3400930018668;
65296084;3400956410347;
65296084;3400936565920;
65294763;3400927913655;avec cuillère-mesure
65294293;3400934681691;
65294293;3400934681523;
65294293;3400934681462;
65294076;3400930117248;
65291824;3400927325816;
65291272;3400927909924;
65290658;3400927587641;
65290583;3400930181706;
65288721;3400956019687;
65287548;3400930132975;
65285180;3400926691158;
65284281;3400933863425;
65284210;3400930303788;
65283820;3400938210392;
65283311;3400937484893;
65283158;3400955061090;
65282490;3400949628711;
65282348;3400932765768;
65282234;3400930238486;
65282234;3400930238479;
65282234;3400930023785;
65282234;3400930023778;
65281285;3400934666674;
65278054;3400936075474;
65278054;3400936054363;
65276110;3400930039922;
65275357;3400955063872;
65275325;3400949413201;
65275154;3400930217306;
65274629;3400939383620;
65274629;3400930088364;
65274084;3400937655071;
65272941;3400949002689;
65272215;3400936666795;
65271985;3400930079034;
65270506;3400957567774;
65269781;3400930208458;
65268042;3400922269900;
65267855;3400930088395;
65265765;3400933515102;
65265758;3400932787999;
65265651;3400930136461;
65265651;3400930136430;
65265384;3400930173589;
65265384;3400930173572;
65265313;3400936666276;
65264446;3400939956213;
65264446;3400939955780;
65264446;3400939955490;
65264446;3400939955032;
65264446;3400930194942;
65264446;3400930194935;
65264446;3400930194928;
65263440;3400930194515;
65263440;3400930194508;
65262744;3400949819638;
65262744;3400949819348;
65262477;3400956081660;
65262477;3400937139991;
65262477;3400933221294;
65262018;3400941950414;
65261628;3400930097526;
65261628;3400930097502;
65261489;3400936757509;
65261375;3400934898815;
65261329;3400930195154;
65261005;3400955081418;
65261005;3400955081395;
65259762;3400930233672;
65259207;3400921912289;
65259207;3400921911978;
65256499;3400933529758;
65256474;3400922439655;
65256289;3400932670925;
65256093;3400939643076;
65256093;3400939642826;
65255066;3400930256756;
65254879;3400937440141;
65254879;3400937439831;
65254879;3400937439602;
65254854;3400949253739;
65254854;3400949253678;
65254758;3400937283922;
65254758;3400937283571;
65254676;3400921945058;
65253528;3400938829341;
65253528;3400938829112;
65250560;3400936126206;
65250560;3400936126145;
65250375;3400935783899;
65249953;3400935330918;
65249362;3400936462922;
65249362;3400932194087;
65249056;3400927661662;
65248246;3400927626715;
65247870;3400955022794;"avec dispositif(s) de transfert;avec filtre(s);avec nécessaire de prélèvement;avec pansement(s);avec seringue(s);avec tampon(s) alcoolisé(s)"
65247735;3400936346277;
65247265;3400934855061;
65247087;3400935335012;
65247087;3400935334879;
65245613;3400921750638;
65245613;3400921750577;
65244963;3400930132074;
65243466;3400937954020;
65243466;3400937683975;
65243466;3400937573245;
65243459;3400921725384;
65243256;3400949322787;
65243256;3400949322039;
65242784;3400935624482;
65242617;3400956058310;
65242617;3400935394323;
65241522;3400930088272;
65239699;3400939628400;
65239674;3400930070208;
65238711;3400930652473;
65237214;3400949004867;
65237214;3400949004843;
65236258;3400926995249;avec gobelet(s) doseur(s)
65235590;3400930196014;
65235359;3400939569574;
65235359;3400936124714;
65235238;3400930160640;
65233835;3400935794376;
65233689;3400933714932;
65233689;3400933714871;
65233550;3400930040492;
65232651;3400930185773;
65232039;3400934774584;
65231841;3400938046960;
65231841;3400936505896;
65231841;3400930188828;
65231460;3400926752804;
65231460;3400926752743;
65230796;3400937506120;
65229114;3400930209424;
65229114;3400927794247;
65228610;3400930115602;
65228400;3400934142680;
65228012;3400930238646;
65227405;3400930849255;
65227063;3400930053263;
65227063;3400930053225;
65226456;3400958361630;
65226456;3400926722876;
65226456;3400926722708;
65226456;3400926722647;
65226456;3400926722586;
65225870;3400949175345;
65224722;3400941553899;
65224035;3400937737319;
65224035;3400937737258;
65223346;3400933981730;
65222746;3400955598640;
65221726;3400930030622;
65221637;3400930050187;
65221637;3400930050132;
65220909;3400949002061;
65220909;3400949002054;
65220720;3400939591575;avec aiguille(s)
65220275;3400956375066;
65220275;3400935974419;
65220275;3400935584410;
65218477;3400930156582;
65218235;3400930190029;
65217119;3400933890629;
65217119;3400933890568;
65216768;3400930199947;avec cuillère-mesure
65216387;3400922032108;
65216234;3400939545103;
65215068;3400933814458;
65214977;3400937748834;
65214977;3400937748483;
65214799;3400935309808;
65213665;3400930080788;
65213665;3400930080757;
65213035;3400930217726;
65213010;3400936816442;
65212047;3400930207819;
65210929;3400930227596;
65210377;3400958563904;
65209987;3400937196024;
65209987;3400933753153;
65208682;3400921809633;
65207541;3400955073802;
65205871;3400930402245;
65205177;3400937499224;
65205177;3400937499163;
65204851;3400930060704;
65204851;3400930060698;
65203952;3400935973696;
65203952;3400935332868;
65203952;3400935332639;
65203831;3400949462865;
65202423;3400957030605;
65201684;3400930698259;
65201385;3400957723514;
65200340;3400930017258;
65200162;3400930148969;
65200162;3400930148921;
65199404;3400930088326;
65198829;3400930156575;
65198779;3400927471865;
65198779;3400927471346;
65198590;3400933696511;
65198334;3400930117583;
65198099;3400949500208;
65198099;3400949500116;
65198099;3400936407343;
65196753;3400933071998;
65196707;3400949015566;
65196707;3400949000814;
65196479;3400930059968;
65196244;3400941557743;
65196244;3400941557682;
65195943;3400935067111;
65195943;3400935067050;
65195879;3400927897306;
65195879;3400927896873;
65195719;3400949004225;
65195181;3400930160855;
65194581;3400937327848;
65193458;3400927476600;
65193337;3400937482363;
65193337;3400932265268;
65191044;3400950029897;
65190921;3400935024695;
65190921;3400935024527;
65188023;3400930110676;
65188023;3400930110669;
65187416;3400930227053;
65187416;3400930227022;
65187117;3400926962180;
65187117;3400926962012;
65187117;3400926961930;
65187117;3400926961879;
65186111;3400927725869;
65185956;3400930057827;
65185956;3400930057803;
65183859;3400930192368;
65183859;3400930192337;
65183581;3400936882966;
65183147;3400936439221;
65182668;3400932535231;
65182102;3400932861033;
65181566;3400933566777;
65181349;3400930010693;
65179483;3400930162828;
65179437;3400956581931;
65179437;3400936513242;
65179106;3400941976209;
65179106;3400941976087;
65179070;3400941751622;
65179070;3400941751561;
65177678;3400930132814;
65176633;3400939921433;
65176633;3400939921082;
65173904;3400939392325;
65172663;3400930201268;
65171910;3400936884168;
65171910;3400936883918;
65171903;3400930242360;
65170801;3400938231045;
65169293;3400935965424;
65168323;3400941949005;
65168323;3400941948404;
65168309;3400936144705;
65167997;3400938724332;
65167545;3400936182844;
65166500;3400930083567;
65166404;3400930036235;
65165035;3400936170896;
65165035;3400936170728;
65164218;3400932645213;
65164182;3400936156821;
65164104;3400955067689;
65163486;3400936487307;
65161752;3400949001163;
65161713;3400931073130;
65158724;3400936035843;
65158699;3400938346169;
65158667;3400930131893;
65158464;3400930230053;
65158464;3400930230046;
65157330;3400937915977;
65157330;3400937915809;
65156805;3400930214053;avec nébuliseur
65156075;3400933936327;
65155767;3400957524661;
65155767;3400957439705;
65155219;3400938027051;
65154747;3400921625578;
65154252;3400937158282;
65154252;3400937158114;
65152899;3400936430983;
65151893;3400927610974;
65151509;3400927495700;
65150204;3400933951405;
65149821;3400926635909;
65149821;3400926635558;
65149401;3400937728263;
65148623;3400949003396;
65148121;3400930207383;
65148121;3400927795138;
65148032;3400930054451;
65148032;3400930054390;
65147126;3400931297635;
65147126;3400931297574;
65146412;3400931792932;
65145933;3400937390712;
65145933;3400935486264;
65144557;3400922143668;
65143010;3400930065686;
65143010;3400930065662;
65140886;3400930156742;
65140886;3400930146545;
65140886;3400930146538;
65140886;3400930146514;
65140320;3400955031963;
65137071;3400937302715;
65137071;3400935760197;
65136489;3400939261461;
65136489;3400939261003;
65135519;3400926812577;
65133660;3400930176719;
65133660;3400930176702;
65133532;3400930103456;
65133315;3400956286775;
65132804;3400937118880;
65132804;3400937063210;
65132633;3400936774476;
65132156;3400938510980;dans stylo jetable
65131823;3400949953851;
65131823;3400949953622;
65131823;3400930050491;
65131079;3400939283524;
65130778;3400930731178;
65130778;3400930731000;
65129377;3400939789019;
65129174;3400938459852;
65127376;3400930184578;
65126598;3400937622714;
65125998;3400932742417;
65125261;3400935941350;
65125261;3400932149544;
65125261;3400930072936;
65125261;3400930072929;
65124914;3400934454127;
65124558;3400930093337;
65124483;3400934653667;
65124280;3400935506528;
65123812;3400932606870;
65122977;3400930245002;
65122863;3400932021581;
65122219;3400930066560;
65122144;3400930037904;
65120823;3400949286447;
65120702;3400938178944;
65120702;3400938178883;
65120677;3400938706871;
65120677;3400935706140;
65119657;3400939464916;
65119657;3400939464565;
65119632;3400937397117;
65119632;3400935772893;
65118886;3400930007877;
65118181;3400938697674;
65118181;3400938697384;
65117670;3400930164051;
65117631;3400930059869;avec compte-gouttes
65117396;3400930142639;
65117097;3400941752681;
65116508;3400927587931;
65115915;3400938629200;
65115915;3400930012147;avec dispositif(s) de sécurité de l'aiguille
65111532;3400958516139;avec dispositif(s) de transfert
65110708;3400930100813;
65109937;3400955861119;
65109848;3400939322186;
65109848;3400939322018;
65109848;3400939321936;
65109823;3400935634658;
65107402;3400938854183;
65107085;3400936634749;
65107085;3400936633797;
65107085;3400936633339;
65106581;3400956239641;
65106581;3400956239412;
65106581;3400956239351;
65106581;3400956147410;
65106581;3400955532125;
65106581;3400935318961;
65106581;3400935318671;
65106581;3400935318503;
65106581;3400934600739;
65106581;3400933349837;
65106581;3400932681570;
65106581;3400930187739;"avec cathéter(s);avec tubulure(s)"
65106581;3400930187722;"avec cathéter(s);avec tubulure(s)"
65106581;3400926675998;avec cathéter(s)
65106581;3400926675820;avec cathéter(s)
65106581;3400926675769;avec cathéter(s)
65106581;3400926675530;avec cathéter(s)
65104897;3400933366575;
65104826;3400930231234;
65104751;3400955067498;
65104648;3400956435470;
65103838;3400934998799;
65103304;3400930161869;
65103126;3400937979962;
65102533;3400930033265;avec seringue(s) doseuse(s)
65102444;3400949000845;
65102309;3400936214354;
65101513;3400936724730;
65100781;3400930178942;avec inhalateur(s)
65100183;3400956362110;
65099368;3400949243273;
65096870;3400930130926;
65096870;3400930117743;
65096621;3400926787004;
65095900;3400949005741;
65095868;3400930007686;
65095099;3400930617526;
65095099;3400930211175;
65094360;3400936551442;
65094353;3400949378449;
65094353;3400949378098;
65090846;3400930088890;
65090312;3400935003065;
65090312;3400935002983;
65089833;3400934125591;
65089573;3400930188385;
65088998;3400956492602;
65088852;3400930220917;
65086919;3400927552632;
65086919;3400927552571;
65086919;3400927552403;
65086755;3400930081549;
65086748;3400956235919;
65086189;3400930224038;
65085991;3400938334791;
65085849;3400949115433;
65085347;3400949002634;"avec aiguille(s);avec seringue(s)"
65085169;3400938920222;
65085169;3400938919622;
65084900;3400935464323;
65084761;3400930226254;
65084430;3400927640551;
65084430;3400927640490;
65083079;3400930019726;avec aiguille(s)
65082956;3400937419031;
65082408;3400955055501;avec aiguille(s) filtre(s)
65082408;3400955015390;avec aiguille(s) filtre(s)
65082080;3400930209400;"avec embout(s) buccal(aux);avec valve(s) doseuse(s)"
65081377;3400930023433;
65080738;3400937154321;
65080738;3400936785533;
65080478;3400936030879;
65080478;3400930181584;
65079846;3400937656603;
65079764;3400926852900;
65079682;3400956619016;
65079554;3400930095782;
65079554;3400930095775;
65078623;3400930146927;
65078139;3400926805364;
65077051;3400956491650;
65074781;3400949001804;
65074781;3400949001798;
65074589;3400930096833;
65074475;3400938813081;
65074386;3400955487319;avec dispositif(s) de filtration
65071397;3400930172711;
65070886;3400936766372;
65070765;3400930223918;
65070509;3400930155103;
65070135;3400956610549;
65070135;3400956610488;
65070135;3400956610310;
65070135;3400956610259;
65069229;3400932846184;
65069229;3400932846016;
65068102;3400933987305;"avec dispositif(s) pulvérisateur(s);avec embout(s) applicateur(s)"
65067139;3400934644214;
65066770;3400938980073;
65066770;3400938979992;
65066667;3400934980640;
65066667;3400934976100;
65065818;3400927575693;
65065818;3400927575174;
65065736;3400930066546;
65065017;3400934685545;
65064520;3400930136577;
65063557;3400934384585;
65063322;3400927610394;
65063233;3400932022533;
65061780;3400921621266;
65061780;3400921620726;
65061182;3400955016441;
65061182;3400955016410;
65061047;3400930558751;
65061047;3400930243442;
65058282;3400930011539;
65058282;3400930011515;
65058186;3400939038148;
65057910;3400939660455;
65057814;3400956714087;
65057814;3400939095738;
65057814;3400936961661;
65055820;3400930234853;
65055507;3400931585756;
65054729;3400933495947;
65054729;3400930158890;
65053285;3400956104017;
65053285;3400955037514;
65052799;3400937640053;
65052799;3400937639804;
65052482;3400949000593;
65051900;3400930991572;
65050983;3400930133361;
65047243;3400936612747;
65045274;3400930037553;
65044350;3400958574269;avec adaptateur(s) pour flacon
65043939;3400957563813;
65043939;3400957563752;
65043939;3400957563691;
65043939;3400955034001;
65043939;3400955033998;
65043469;3400930222751;avec inhalateur(s)
65043451;3400927609855;
65043451;3400927609794;
65043177;3400927738708;
65042709;3400938545302;
65042709;3400938543469;
65042132;3400934035890;
65040811;3400938502138;
65039517;3400938348460;
65039289;3400922034928;
65039289;3400922034638;
65038760;3400930204610;
65038760;3400930204603;
65038536;3400930009680;
65037644;3400938176124;
65037007;3400930001196;
65036909;3400934387258;
65036357;3400933327545;
65036318;3400930159484;
65036318;3400926606114;
65035967;3400949855827;
65035846;3400930114995;
65035846;3400930114988;
65035230;3400936686038;
65035230;3400934210440;
65033304;3400930172872;
65033286;3400930137505;
65031417;3400927728822;
65031328;3400938877595;
65031278;3400921838329;
65031278;3400921837896;
65030856;3400930224649;
65030856;3400930183151;
65030856;3400930183137;
65029882;3400939333014;
65029882;3400939332703;
65028570;3400930004579;
65028549;3400955028857;
65028022;3400936650367;
65027575;3400927637131;"avec cathéter(s);avec nécessaire(s)"
65025364;3400955064114;
65025364;3400955064107;
65024764;3400956323258;
65024515;3400949506323;
65024515;3400949500437;
65024515;3400937493888;
65023242;3400957469399;"avec aiguille(s);avec seringue(s)"
65022418;3400930157602;
65021832;3400927481512;
65021832;3400927481451;
65021832;3400927481390;
65021818;3400937157223;
65021031;3400936452985;
65020253;3400931316947;avec cuillère-mesure
65019468;3400930230602;
65018843;3400932736492;
65018658;3400938728583;
65018658;3400930022047;
65017887;3400930056202;avec aiguille(s)
65017848;3400935805874;
65017150;3400921815146;
65017150;3400921815085;
65016842;3400921982657;
65016842;3400921982596;
65016707;3400934177002;
65015968;3400930012529;
65014745;3400930026250;
65014229;3400955082583;
65014058;3400930176023;
65013910;3400941537813;avec compte-gouttes
65013013;3400955069140;
65012445;3400937466745;
65012267;3400922481128;
65010266;3400930111000;"avec aiguille(s);dans stylo pré-rempli"
65010088;3400933976309;
65009278;3400939106885;
65008233;3400932606122;
65008219;3400934190537;
65007804;3400930010631;"avec aiguille(s);dans stylo pré-rempli"
65007804;3400930010624;"avec aiguille(s);dans stylo pré-rempli"
65007035;3400955008484;
65006905;3400930030721;
65006702;3400930169636;
65006702;3400930169629;
65006702;3400930169612;
65006702;3400930169605;
65005721;3400937809788;"avec adaptateur(s) pour flacon;avec seringue(s) pour administration orale"
65005479;3400957919054;
65004968;3400935817990;
65004263;3400938987928;
65003528;3400930128695;
65002725;3400939062389;
65002515;3400957498726;
65002515;3400956390434;
65001986;3400949184101;
65001986;3400949183739;
65001897;3400934610783;
65001388;3400930077344;
65001388;3400930077320;
65000980;3400930621608;
65000788;3400957469221;"avec aiguille(s);avec seringue(s)"
65000261;3400955042112;
64999959;3400938214246;
64997342;3400949757381;
64997342;3400949757152;
64994620;3400935536914;
64993924;3400939399768;
64991282;3400927938320;
64991179;3400936398085;
64991179;3400936397774;
64990230;3400926996130;
64989281;3400936034723;
64988770;3400938095418;
64988507;3400930075081;"avec aiguille(s);avec piston(s);avec seringue(s);avec tampon(s) alcoolisé(s)"
64987864;3400949001385;
64987864;3400949001361;
64987202;3400935709042;
64987202;3400927935947;
64986919;3400938503548;
64986762;3400955049241;
64986431;3400931379812;
64984843;3400930012284;
64983773;3400930239889;
64983773;3400930239865;
64983773;3400930099759;
64983773;3400930099742;
64983766;3400934793684;
64983766;3400934793516;
64983314;3400930244708;
64983314;3400930244692;
64983143;3400933547158;"avec adaptateur(s) pour flacon;avec seringue(s) pour administration orale"
64982194;3400930169650;
64980720;3400926907471;
64979305;3400927452826;
64979305;3400927452246;
64979294;3400930225943;
64979294;3400927695261;
64977368;3400930010518;
64976412;3400930206232;
64976412;3400926636210;
64976070;3400936109285;
64975157;3400937141192;
64975157;3400937140942;
64975132;3400927511301;
64975132;3400927510939;
64974532;3400957496135;
64973850;3400930296363;
64971365;3400939463506;
64970434;3400936905771;
64970338;3400941686245;
64969873;3400941918476;
64969873;3400941918308;
64968807;3400957987930;"avec matériel(s) de perfusion;avec pansement(s);avec tampon(s) alcoolisé(s)"
64967484;3400937807319;"avec adaptateur(s) pour flacon;avec seringue(s) pour administration orale"
64967356;3400938830989;
64966902;3400955027225;"avec adaptateur(s) pour flacon;avec nécessaire de prélèvement;avec piston(s)"
64966902;3400955016632;"avec adaptateur(s) pour flacon;avec nécessaire de prélèvement;avec piston(s)"
64964591;3400927890031;
64962170;3400956322947;
64961474;3400938870091;
64961474;3400938869903;
64961378;3400937815291;
64961378;3400937815123;
64960867;3400930240106;"avec applicateur(s);avec embout(s)"
64960760;3400930087763;
64959847;3400956509782;
64959847;3400956254897;
64959847;3400956254729;
64959847;3400956254668;
64959847;3400956254439;
64959847;3400956254378;
64959847;3400956254200;
64959427;3400930207529;
64959427;3400930207499;
64959320;3400936064997;
64959295;3400930091524;
64957725;3400930028995;
64957465;3400930088678;
64957465;3400930088661;
64957305;3400939220888;
64957305;3400939220710;
64955133;3400930220306;"avec gobelet(s) doseur(s);avec seringue(s) pour administration orale"
64954736;3400938857726;
64954736;3400938857436;
64952190;3400930200544;
64952190;3400930180747;
64951170;3400926889920;avec aiguille(s)
64950392;3400930081150;
64950392;3400930081136;
64949625;3400930059036;
64949625;3400930058992;
64949486;3400936461680;
64949002;3400936117389;
64948936;3400936060456;
64947510;3400930122914;
64947414;3400941582356;
64947414;3400941581984;
64946508;3400938248593;
64945242;3400927643682;
64944934;3400926971816;
64944927;3400938875584;
64944585;3400930171615;
64943750;3400938488319;
64942100;3400927494987;
64941728;3400936741997;
64941404;3400927982491;
64941404;3400927982323;
64941386;3400939687421;
64941386;3400939686820;
64941258;3400937426763;
64941258;3400937426473;
64940633;3400936214125;
64939766;3400938021318;
64938536;3400922497556;
64937683;3400930065365;
64937530;3400930098387;
64937231;3400934864346;
64937199;3400930219584;
64936745;3400930098219;
64936745;3400930098196;
64936439;3400930187210;
64935472;3400933468392;
64935472;3400933467913;
64935262;3400955062974;
64933635;3400956494323;
64933635;3400938014624;
64933635;3400938014563;
64933585;3400932862092;
64933293;3400926983642;
64933044;3400930103388;
64932120;3400939897738;
64931673;3400938161564;
64930906;3400930147528;
64930906;3400930147511;
64930518;3400937666886;
64930411;3400955239611;
64930411;3400932032877;
64930226;3400936618480;
64929761;3400955783534;
64929277;3400937285933;
64929099;3400930078617;avec piston(s)
64929099;3400927722097;avec piston(s)
64928570;3400921815894;
64928570;3400921722314;
64926509;3400930040386;
64926466;3400930217986;
64925955;3400955826101;
64925955;3400933686635;
64925631;3400930038864;
64924928;3400957940393;
64924814;3400927321214;
64922489;3400926648046;
64922382;3400938980943;
64921693;3400935251923;avec cuillère-mesure
64921540;3400930036952;
64921540;3400926933906;
64920036;3400934775475;
64915021;3400958218132;
